year,expedition_id,member_id,highpoint_metres,sex,success,oxygen_used,peak_id,peak_name,season,age,citizenship,expedition_role,hired,solo,died,death_cause,death_height_metres,injured,injury_type,injury_height_metres
2019,EVER19117,EVER19117-24,8850,Female,Yes,With,EVER,Everest,Spring,25,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-25,8850,Female,Yes,With,EVER,Everest,Spring,21,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-26,8850,Female,Yes,With,EVER,Everest,Spring,47,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-27,8850,Male,Yes,With,EVER,Everest,Spring,50,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-28,8850,Male,Yes,With,EVER,Everest,Spring,37,Australia,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-29,8850,Male,Yes,With,EVER,Everest,Spring,46,UK,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-30,8850,Female,Yes,With,EVER,Everest,Spring,51,Japan,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-31,8850,Male,Yes,With,EVER,Everest,Spring,27,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-32,8850,Male,Yes,With,EVER,Everest,Spring,29,Nepal,Climbing Guide,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-33,8850,Male,Yes,With,EVER,Everest,Spring,47,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-34,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-35,8850,Male,Yes,With,EVER,Everest,Spring,56,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-36,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-37,8850,Male,Yes,With,EVER,Everest,Spring,24,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-38,8850,Male,Yes,With,EVER,Everest,Spring,25,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-39,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-40,8850,Male,Yes,With,EVER,Everest,Spring,24,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-41,8850,Male,Yes,With,EVER,Everest,Spring,24,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-42,8850,Male,Yes,With,EVER,Everest,Spring,25,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-43,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-44,8850,Male,Yes,With,EVER,Everest,Spring,40,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-45,8850,Male,Yes,With,EVER,Everest,Spring,25,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-46,8850,Male,Yes,With,EVER,Everest,Spring,38,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-47,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-48,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-49,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-50,8850,Male,Yes,With,EVER,Everest,Spring,28,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-51,8850,Male,Yes,With,EVER,Everest,Spring,27,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-52,8850,Male,Yes,With,EVER,Everest,Spring,45,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-53,8850,Male,Yes,With,EVER,Everest,Spring,28,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-54,8850,Male,Yes,With,EVER,Everest,Spring,37,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-55,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-56,8850,Male,Yes,With,EVER,Everest,Spring,28,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-57,8850,Male,Yes,With,EVER,Everest,Spring,24,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-58,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-59,8850,Male,Yes,With,EVER,Everest,Spring,42,Nepal,Climbing Guide,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-60,8850,Male,Yes,With,EVER,Everest,Spring,27,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-61,8850,Male,Yes,With,EVER,Everest,Spring,52,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-62,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-63,8850,Male,Yes,With,EVER,Everest,Spring,21,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-64,8850,Male,Yes,With,EVER,Everest,Spring,25,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19117,EVER19117-65,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-01,8850,Male,Yes,With,EVER,Everest,Spring,43,Canada,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-02,8850,Male,Yes,With,EVER,Everest,Spring,42,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-03,7900,Male,No,With,EVER,Everest,Spring,46,Peru,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-04,8850,Female,Yes,With,EVER,Everest,Spring,30,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-05,8850,Male,Yes,With,EVER,Everest,Spring,24,France,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-06,8850,Male,Yes,With,EVER,Everest,Spring,62,Japan,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-07,8850,Female,Yes,With,EVER,Everest,Spring,42,Japan,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-08,8850,Male,Yes,With,EVER,Everest,Spring,34,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-11,8850,Male,Yes,With,EVER,Everest,Spring,59,Japan,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-12,8850,Male,Yes,With,EVER,Everest,Spring,39,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-13,7900,Male,No,With,EVER,Everest,Spring,33,Peru,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-16,8850,Male,Yes,With,EVER,Everest,Spring,27,India,Climber,FALSE,FALSE,Yes,AMS,7900,FALSE,NA,NA
2019,EVER19118,EVER19118-17,7900,Male,No,With,EVER,Everest,Spring,20,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-18,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-19,8850,Male,Yes,With,EVER,Everest,Spring,37,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-20,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-21,8850,Male,Yes,With,EVER,Everest,Spring,21,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-22,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-23,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-24,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-25,8850,Male,Yes,With,EVER,Everest,Spring,39,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-26,8850,Male,Yes,With,EVER,Everest,Spring,39,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-27,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-28,8600,Male,No,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-29,8850,Male,Yes,With,EVER,Everest,Spring,24,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-30,8850,Male,Yes,With,EVER,Everest,Spring,34,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-31,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-32,8850,Male,Yes,With,EVER,Everest,Spring,32,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-33,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-34,8850,Male,Yes,With,EVER,Everest,Spring,34,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-35,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-36,8850,Male,Yes,With,EVER,Everest,Spring,39,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-37,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-38,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-39,8850,Male,Yes,With,EVER,Everest,Spring,28,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-40,8850,Male,Yes,With,EVER,Everest,Spring,19,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-41,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-42,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19118,EVER19118-43,7900,Male,No,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19119,EVER19119-01,8850,Male,Yes,With,EVER,Everest,Spring,52,Ireland,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19119,EVER19119-02,8850,Female,Yes,With,EVER,Everest,Spring,40,Ireland,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19119,EVER19119-03,8850,Female,Yes,With,EVER,Everest,Spring,47,S Africa/Zambia,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19119,EVER19119-04,8850,Male,Yes,With,EVER,Everest,Spring,39,Ireland,Climber,FALSE,FALSE,Yes,Fall,7900,FALSE,NA,NA
2019,EVER19119,EVER19119-05,8850,Male,Yes,With,EVER,Everest,Spring,24,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19119,EVER19119-06,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19119,EVER19119-07,8850,Male,Yes,With,EVER,Everest,Spring,37,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-01,8850,Male,Yes,With,EVER,Everest,Spring,36,China,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-02,8850,Male,Yes,With,EVER,Everest,Spring,48,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-03,8850,Female,Yes,With,EVER,Everest,Spring,44,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-04,8850,Male,Yes,With,EVER,Everest,Spring,40,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-05,8850,Female,Yes,With,EVER,Everest,Spring,41,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-06,8850,Male,Yes,With,EVER,Everest,Spring,23,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-07,8850,Female,Yes,With,EVER,Everest,Spring,38,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-08,8850,Male,Yes,With,EVER,Everest,Spring,38,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-09,8850,Male,Yes,With,EVER,Everest,Spring,31,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-10,8850,Male,Yes,With,EVER,Everest,Spring,30,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-11,8850,Male,Yes,With,EVER,Everest,Spring,52,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-12,8850,Male,Yes,With,EVER,Everest,Spring,48,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-13,8850,Male,Yes,With,EVER,Everest,Spring,38,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-14,8850,Male,Yes,With,EVER,Everest,Spring,30,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-15,8850,Female,Yes,With,EVER,Everest,Spring,35,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-16,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-17,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-18,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-19,8850,Male,Yes,With,EVER,Everest,Spring,26,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-20,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-21,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-22,8850,Male,Yes,With,EVER,Everest,Spring,19,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-23,8850,Male,Yes,With,EVER,Everest,Spring,36,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-24,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-25,8850,Male,Yes,With,EVER,Everest,Spring,19,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-26,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19120,EVER19120-27,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-02,8850,Male,Yes,With,EVER,Everest,Spring,32,China,Climbing Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-03,8850,Male,Yes,With,EVER,Everest,Spring,43,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-04,8850,Male,Yes,With,EVER,Everest,Spring,41,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-05,8850,Female,Yes,With,EVER,Everest,Spring,44,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-06,8850,Female,Yes,With,EVER,Everest,Spring,40,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-07,8850,Male,Yes,With,EVER,Everest,Spring,40,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-08,6000,Female,No,Without,EVER,Everest,Spring,33,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-09,8850,Male,Yes,With,EVER,Everest,Spring,45,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-10,6500,Female,No,Without,EVER,Everest,Spring,50,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-11,8850,Female,Yes,With,EVER,Everest,Spring,37,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-12,8850,Female,Yes,With,EVER,Everest,Spring,47,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-13,8850,Male,Yes,With,EVER,Everest,Spring,29,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-14,8850,Male,Yes,With,EVER,Everest,Spring,25,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-15,8850,Male,Yes,With,EVER,Everest,Spring,43,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-16,8850,Male,Yes,With,EVER,Everest,Spring,28,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-17,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-18,8850,Male,Yes,With,EVER,Everest,Spring,29,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-19,8850,Male,Yes,With,EVER,Everest,Spring,27,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-20,8850,Male,Yes,With,EVER,Everest,Spring,21,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-21,8850,Male,Yes,With,EVER,Everest,Spring,29,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-22,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19121,EVER19121-23,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-01,7200,Male,No,With,EVER,Everest,Spring,52,India,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-02,8850,Male,Yes,With,EVER,Everest,Spring,38,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-03,8850,Female,Yes,With,EVER,Everest,Spring,37,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-04,8850,Male,Yes,With,EVER,Everest,Spring,36,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-05,8850,Male,Yes,With,EVER,Everest,Spring,34,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-06,8850,Male,Yes,With,EVER,Everest,Spring,34,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-07,8850,Male,Yes,With,EVER,Everest,Spring,38,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-08,8200,Male,No,With,EVER,Everest,Spring,53,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-09,8850,Male,Yes,With,EVER,Everest,Spring,32,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-10,8850,Male,Yes,With,EVER,Everest,Spring,36,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-13,8850,Male,Yes,With,EVER,Everest,Spring,40,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-14,8850,Male,Yes,With,EVER,Everest,Spring,33,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-15,8850,Male,Yes,With,EVER,Everest,Spring,25,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-16,8850,Male,Yes,With,EVER,Everest,Spring,26,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-17,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-18,8850,Male,Yes,With,EVER,Everest,Spring,49,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-19,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-20,8850,Male,Yes,With,EVER,Everest,Spring,21,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-21,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-22,8850,Male,Yes,With,EVER,Everest,Spring,47,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-23,8850,Male,Yes,With,EVER,Everest,Spring,27,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-24,8850,Male,Yes,With,EVER,Everest,Spring,36,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19122,EVER19122-25,8850,Male,Yes,With,EVER,Everest,Spring,29,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19123,EVER19123-01,6800,Male,No,Without,EVER,Everest,Spring,48,Spain,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19123,EVER19123-02,8400,Female,No,With,EVER,Everest,Spring,31,India,Climber,FALSE,FALSE,No,NA,NA,TRUE,AMS,8400
2019,EVER19123,EVER19123-03,8850,Male,Yes,With,EVER,Everest,Spring,39,Brazil,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19123,EVER19123-04,8850,Male,Yes,Without,EVER,Everest,Spring,32,Chile,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19123,EVER19123-05,8850,Male,Yes,With,EVER,Everest,Spring,32,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-01,8850,Male,Yes,With,EVER,Everest,Spring,30,China,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-02,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-03,8850,Male,Yes,With,EVER,Everest,Spring,26,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-04,8850,Female,Yes,With,EVER,Everest,Spring,45,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-05,8850,Male,Yes,With,EVER,Everest,Spring,56,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
